CODIGO-IES;NM_PROGRAMA_IES;SG_ENTIDADE_ENSINO;NM_ENTIDADE_ENSINO;SG_UF_PROGRAMA;NM_REGIAO;NM_MUNICIPIO_PROGRAMA_IES;NM_MODALIDADE_PROGRAMA
53001010096P0;NANOCIÊNCIA E NANOBIOTECNOLOGIA;UNB;UNIVERSIDADE DE BRASÍLIA;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010097P7;TECNOLOGIAS QUÍMICA E BIOLÓGICA;UNB;UNIVERSIDADE DE BRASÍLIA;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010098P3;COMPUTAÇÃO APLICADA;UNB;UNIVERSIDADE DE BRASÍLIA;DF;CENTRO-OESTE;BRASÍLIA             ;PROFISSIONAL
53001010099P0;ZOOLOGIA;UNB;UNIVERSIDADE DE BRASÍLIA;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UFMS;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UFGD;UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UFMS;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;IFGOIANO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UFMS;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UFG;UNIVERSIDADE FEDERAL DE GOIÁS;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UNB;UNIVERSIDADE DE BRASÍLIA;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UFMS;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UFGD;UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UFG;UNIVERSIDADE FEDERAL DE GOIÁS;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UFGD;UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UFMS;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UFG;UNIVERSIDADE FEDERAL DE GOIÁS;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UFMT;UNIVERSIDADE FEDERAL DE MATO GROSSO;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UFMS;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UNB;UNIVERSIDADE DE BRASÍLIA;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UFGD;UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UFMS;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UNB;UNIVERSIDADE DE BRASÍLIA;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;PUC-GOIÁS;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE GOIÁS;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UFMS;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UNB;UNIVERSIDADE DE BRASÍLIA;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UFGD;UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UFMS;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UFMT;UNIVERSIDADE FEDERAL DE MATO GROSSO;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UFG;UNIVERSIDADE FEDERAL DE GOIÁS;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UNB;UNIVERSIDADE DE BRASÍLIA;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UFG;UNIVERSIDADE FEDERAL DE GOIÁS;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UFMT;UNIVERSIDADE FEDERAL DE MATO GROSSO;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UFGD;UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;IFGOIANO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UFGD;UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UFMS;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UNB;UNIVERSIDADE DE BRASÍLIA;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UFMT;UNIVERSIDADE FEDERAL DE MATO GROSSO;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UFG;UNIVERSIDADE FEDERAL DE GOIÁS;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UFMS;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UNB;UNIVERSIDADE DE BRASÍLIA;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UFG;UNIVERSIDADE FEDERAL DE GOIÁS;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;PUC-GOIÁS;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE GOIÁS;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UNB;UNIVERSIDADE DE BRASÍLIA;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UFMS;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UFGD;UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UFMT;UNIVERSIDADE FEDERAL DE MATO GROSSO;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UFG;UNIVERSIDADE FEDERAL DE GOIÁS;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UFGD;UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UFMS;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UNB;UNIVERSIDADE DE BRASÍLIA;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;IFGOIANO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UFMS;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;IFGOIANO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UNB;UNIVERSIDADE DE BRASÍLIA;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UFMS;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UFGD;UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;UNB;UNIVERSIDADE DE BRASÍLIA;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRÓ-CENTRO-OESTE;PUC-GOIÁS;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE GOIÁS;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010101P4;DESIGN;UNB;UNIVERSIDADE DE BRASÍLIA;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010102P0;GESTÃO PÚBLICA;UNB;UNIVERSIDADE DE BRASÍLIA;DF;CENTRO-OESTE;BRASÍLIA             ;PROFISSIONAL
53001010103P7;ARTES CÊNICAS;UNB;UNIVERSIDADE DE BRASÍLIA;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010105P0;CIÊNCIAS CONTÁBEIS;UNB;UNIVERSIDADE DE BRASÍLIA;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010106P6;EDUCAÇÃO EM CIÊNCIAS;UNB;UNIVERSIDADE DE BRASÍLIA;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010107P2;CIÊNCIAS DA REABILITAÇÃO;UNB;UNIVERSIDADE DE BRASÍLIA;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010108P9;CIÊNCIAS AMBIENTAIS;UNB;UNIVERSIDADE DE BRASÍLIA;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010109P5;METAFÍSICA;UNB;UNIVERSIDADE DE BRASÍLIA;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53001010110P3;ODONTOLOGIA;UNB;UNIVERSIDADE DE BRASÍLIA;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53003012001P9;EDUCAÇÃO;UCB;UNIVERSIDADE CATÓLICA DE BRASÍLIA;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53003012002P5;PSICOLOGIA;UCB;UNIVERSIDADE CATÓLICA DE BRASÍLIA;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53003012004P8;ECONOMIA;UCB;UNIVERSIDADE CATÓLICA DE BRASÍLIA;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53003012005P4;CIÊNCIAS GENÔMICAS E BIOTECNOLOGIA;UCB;UNIVERSIDADE CATÓLICA DE BRASÍLIA;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53003012006P0;GOVERNANÇA, TECNOLOGIA E INOVAÇÃO;UCB;UNIVERSIDADE CATÓLICA DE BRASÍLIA;DF;CENTRO-OESTE;BRASÍLIA             ;PROFISSIONAL
53003012007P7;EDUCAÇÃO FÍSICA;UCB;UNIVERSIDADE CATÓLICA DE BRASÍLIA;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53003012008P3;DIREITO;UCB;UNIVERSIDADE CATÓLICA DE BRASÍLIA;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53003012009P0;GERONTOLOGIA;UCB;UNIVERSIDADE CATÓLICA DE BRASÍLIA;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53003012010P8;COMUNICAÇÃO;UCB;UNIVERSIDADE CATÓLICA DE BRASÍLIA;DF;CENTRO-OESTE;BRASÍLIA             ;PROFISSIONAL
53005015001P1;DIREITO;UNICEUB;CENTRO UNIVERSITÁRIO DE BRASÍLIA;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53005015002P8;PSICOLOGIA;UNICEUB;CENTRO UNIVERSITÁRIO DE BRASÍLIA;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53005015003P4;ARQUITETURA E URBANISMO;UNICEUB;CENTRO UNIVERSITÁRIO DE BRASÍLIA;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53012011001P4;POLÍTICAS PÚBLICAS E DESENVOLVIMENTO;IPEA;INSTITUTO DE PESQUISA ECONÔMICA APLICADA;DF;CENTRO-OESTE;BRASÍLIA             ;PROFISSIONAL
53013018001P0;GOVERNANÇA E DESENVOLVIMENTO;ENAP;FUNDAÇÃO ESCOLA NACIONAL DE ADMINISTRAÇÃO PÚBLICA;DF;CENTRO-OESTE;BRASÍLIA             ;PROFISSIONAL
53017013001P6;DIREITOS HUMANOS, CIDADANIA E VIOLÊNCIA;UNIEURO;CENTRO UNIVERSITÁRIO EURO-AMERICANO;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53019016001P9;DIREITO CONSTITUCIONAL;IDP;INSTITUTO BRASILIENSE DE DIREITO PÚBLICO;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53019016002P5;ADMINISTRAÇÃO PÚBLICA;IDP;INSTITUTO BRASILIENSE DE DIREITO PÚBLICO;DF;CENTRO-OESTE;BRASÍLIA             ;PROFISSIONAL
53022017001P6;CIÊNCIAS PARA A SAÚDE;FEPECS;FUNDAÇÃO DE ENSINO E PESQUISA EM CIÊNCIAS DA SAÚDE;DF;CENTRO-OESTE;BRASÍLIA             ;PROFISSIONAL
53023013001P2;GESTÃO ESTRATÉGICA DE ORGANIZAÇÕES;IESB;CENTRO UNIVERSITÁRIO DO INSTITUTO DE EDUCAÇÃO SUPERIOR DE BRASÍLIA;DF;CENTRO-OESTE;BRASÍLIA             ;PROFISSIONAL
53023013002P9;DIREITOS SOCIAIS E PROCESSOS REIVINDICATÓRIOS;IESB;CENTRO UNIVERSITÁRIO DO INSTITUTO DE EDUCAÇÃO SUPERIOR DE BRASÍLIA;DF;CENTRO-OESTE;BRASÍLIA             ;PROFISSIONAL
53029011002P7;CIÊNCIAS DA SAÚDE;FEPECS-ESCS;ESCOLA SUPERIOR DE CIÊNCIAS DA SAÚDE;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53032012001P8;DIREITO;UDF;CENTRO UNIVERSITÁRIO DO DISTRITO FEDERAL;DF;CENTRO-OESTE;BRASÍLIA             ;ACADÊMICO   
53037014001P0;PODER LEGISLATIVO;CEFOR;CENTRO DE FORMAÇÃO, TREINAMENTO E APERFEIÇOAMENTO;DF;CENTRO-OESTE;BRASÍLIA             ;PROFISSIONAL
53044002001P7;POLÍTICAS PÚBLICAS EM SAÚDE;FIOCRUZ-EGS BRASÍLIA;FIOCRUZ ( ESCOLA DE GOVERNO EM SAÚDE, DIRETORIA REGIONAL DE BRASÍLIA );DF;CENTRO-OESTE;BRASÍLIA             ;PROFISSIONAL
53045009001P3;ADMINISTRAÇÃO PÚBLICA EM REDE NACIONAL;UFG;UNIVERSIDADE FEDERAL DE GOIÁS;DF;CENTRO-OESTE;BRASÍLIA             ;PROFISSIONAL
53045009001P3;ADMINISTRAÇÃO PÚBLICA EM REDE NACIONAL;UFMS;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;DF;CENTRO-OESTE;BRASÍLIA             ;PROFISSIONAL
53045009001P3;ADMINISTRAÇÃO PÚBLICA EM REDE NACIONAL;UFCG;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;DF;CENTRO-OESTE;BRASÍLIA             ;PROFISSIONAL
53045009001P3;ADMINISTRAÇÃO PÚBLICA EM REDE NACIONAL;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;DF;CENTRO-OESTE;BRASÍLIA             ;PROFISSIONAL
53045009001P3;ADMINISTRAÇÃO PÚBLICA EM REDE NACIONAL;FURG;UNIVERSIDADE FEDERAL DO RIO GRANDE;DF;CENTRO-OESTE;BRASÍLIA             ;PROFISSIONAL
53045009001P3;ADMINISTRAÇÃO PÚBLICA EM REDE NACIONAL;UFV;UNIVERSIDADE FEDERAL DE VIÇOSA;DF;CENTRO-OESTE;BRASÍLIA             ;PROFISSIONAL
53045009001P3;ADMINISTRAÇÃO PÚBLICA EM REDE NACIONAL;UTFPR;UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ;DF;CENTRO-OESTE;BRASÍLIA             ;PROFISSIONAL
53045009001P3;ADMINISTRAÇÃO PÚBLICA EM REDE NACIONAL;UFT;UNIVERSIDADE FEDERAL DO TOCANTINS;DF;CENTRO-OESTE;BRASÍLIA             ;PROFISSIONAL
53045009001P3;ADMINISTRAÇÃO PÚBLICA EM REDE NACIONAL;UFPEL;UNIVERSIDADE FEDERAL DE PELOTAS;DF;CENTRO-OESTE;BRASÍLIA             ;PROFISSIONAL
53045009001P3;ADMINISTRAÇÃO PÚBLICA EM REDE NACIONAL;UFSJ;UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL-REI;DF;CENTRO-OESTE;BRASÍLIA             ;PROFISSIONAL
53045009001P3;ADMINISTRAÇÃO PÚBLICA EM REDE NACIONAL;FUFSE;FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE;DF;CENTRO-OESTE;BRASÍLIA             ;PROFISSIONAL
53045009001P3;ADMINISTRAÇÃO PÚBLICA EM REDE NACIONAL;UFT;UNIVERSIDADE FEDERAL DO TOCANTINS;DF;CENTRO-OESTE;BRASÍLIA             ;PROFISSIONAL
53045009001P3;ADMINISTRAÇÃO PÚBLICA EM REDE NACIONAL;UFGD;UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;DF;CENTRO-OESTE;BRASÍLIA             ;PROFISSIONAL
53045009001P3;ADMINISTRAÇÃO PÚBLICA EM REDE NACIONAL;UFG;UNIVERSIDADE FEDERAL DE GOIÁS;DF;CENTRO-OESTE;BRASÍLIA             ;PROFISSIONAL
53045009001P3;ADMINISTRAÇÃO PÚBLICA EM REDE NACIONAL;UFMS;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;DF;CENTRO-OESTE;BRASÍLIA             ;PROFISSIONAL
53045009001P3;ADMINISTRAÇÃO PÚBLICA EM REDE NACIONAL;UFCG;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;DF;CENTRO-OESTE;BRASÍLIA             ;PROFISSIONAL
53045009001P3;ADMINISTRAÇÃO PÚBLICA EM REDE NACIONAL;FURG;UNIVERSIDADE FEDERAL DO RIO GRANDE;DF;CENTRO-OESTE;BRASÍLIA             ;PROFISSIONAL
53045009001P3;ADMINISTRAÇÃO PÚBLICA EM REDE NACIONAL;UFRPE;UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO;DF;CENTRO-OESTE;BRASÍLIA             ;PROFISSIONAL
53045009001P3;ADMINISTRAÇÃO PÚBLICA EM REDE NACIONAL;UFMS;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;DF;CENTRO-OESTE;BRASÍLIA             ;PROFISSIONAL
53045009001P3;ADMINISTRAÇÃO PÚBLICA EM REDE NACIONAL;UFGD;UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;DF;CENTRO-OESTE;BRASÍLIA             ;PROFISSIONAL
53045009001P3;ADMINISTRAÇÃO PÚBLICA EM REDE NACIONAL;UNIFAL;UNIVERSIDADE FEDERAL DE ALFENAS;DF;CENTRO-OESTE;BRASÍLIA             ;PROFISSIONAL
53045009001P3;ADMINISTRAÇÃO PÚBLICA EM REDE NACIONAL;UFV;UNIVERSIDADE FEDERAL DE VIÇOSA;DF;CENTRO-OESTE;BRASÍLIA             ;PROFISSIONAL
53045009001P3;ADMINISTRAÇÃO PÚBLICA EM REDE NACIONAL;UFG;UNIVERSIDADE FEDERAL DE GOIÁS;DF;CENTRO-OESTE;BRASÍLIA             ;PROFISSIONAL
53045009001P3;ADMINISTRAÇÃO PÚBLICA EM REDE NACIONAL;UTFPR;UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ;DF;CENTRO-OESTE;BRASÍLIA             ;PROFISSIONAL
53045009001P3;ADMINISTRAÇÃO PÚBLICA EM REDE NACIONAL;FURG;UNIVERSIDADE FEDERAL DO RIO GRANDE;DF;CENTRO-OESTE;BRASÍLIA             ;PROFISSIONAL
53045009001P3;ADMINISTRAÇÃO PÚBLICA EM REDE NACIONAL;UTFPR;UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ;DF;CENTRO-OESTE;BRASÍLIA             ;PROFISSIONAL
53045009001P3;ADMINISTRAÇÃO PÚBLICA EM REDE NACIONAL;UFJF;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;DF;CENTRO-OESTE;BRASÍLIA             ;PROFISSIONAL
53045009001P3;ADMINISTRAÇÃO PÚBLICA EM REDE NACIONAL;UNIVASF;UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO;DF;CENTRO-OESTE;BRASÍLIA             ;PROFISSIONAL
53045009001P3;ADMINISTRAÇÃO PÚBLICA EM REDE NACIONAL;UFT;UNIVERSIDADE FEDERAL DO TOCANTINS;DF;CENTRO-OESTE;BRASÍLIA             ;PROFISSIONAL
53045009001P3;ADMINISTRAÇÃO PÚBLICA EM REDE NACIONAL;UNIVASF;UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO;DF;CENTRO-OESTE;BRASÍLIA             ;PROFISSIONAL
53045009001P3;ADMINISTRAÇÃO PÚBLICA EM REDE NACIONAL;UFSJ;UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL-REI;DF;CENTRO-OESTE;BRASÍLIA             ;PROFISSIONAL
